id,level,word,meaning_en,full_entry,article,pos,plural,forms,examples,page
b1_2576,B1,schmutzig1.,dirty1.,schmutzig1.,,word,,,Leg bitte die schmutzige Wäsche in die Waschmaschine. || Das Handtuch ist schmutzig.,77
b1_2577,B1,"verschmutzen,",pollute,"verschmutzen,",,word,,,Die Fabrik verschmutzt den Fluss.,77
b1_2578,B1,"verschmutzt,",dirty,"verschmutzt,",,word,,,,77
b1_2579,B1,"verschmutzte,",polluted,"verschmutzte,",,word,,hat verschmutzt,,77
b1_2580,B1,der Schnee,the snow,der Schnee,der,noun,,,Im Februar gibt es oft viel Schnee.,77
b1_2581,B1,"schneien, es schneit, es","snow, it's snowing, it","schneien, es schneit, es",,word,,,Heute Nacht hat es geschneit.,77
b1_2582,B1,"schneite, es hat geschneit","snowed, it snowed","schneite, es hat geschneit",,word,,,,77
b1_2583,B1,(sich) schneiden,to cut (oneself).,"(sich) schneiden, 1.",,verb,,1.,Das Messer schneidet nicht.,77
b1_2584,B1,"schneidet, schnitt,","cuts, cut","schneidet, schnitt, 2.",,word,,hat geschnitten,Hast du ein Pflaster? || Ich habe mich || geschnitten. || Wann lässt du deine Haare schneiden?,77
b1_2585,B1,schnell,fast,schnell 1.,,word,,,"Warum fährst du so schnell? || Bitte sagen Sie mir so schnell wie möglich Bescheid. || Ich bin gleich fertig, ich muss nur noch schnell telefonieren.",78
b1_2586,B1,"das Schnitzel, -","the schnitzel, -","das Schnitzel, -",das,noun,-,,Bitte ein Schnitzel mit Kartoffeln und Salat.,78
b1_2587,B1,der Schnupfen,the cold,der Schnupfen,der,noun,,,Ich habe Schnupfen. || Welches Medikament empfehlen Sie?,78
b1_2588,B1,die Schokolade,the chocolate,die Schokolade 1.,die,noun,,,Ich habe eine Tafel Schokolade gegessen. || Bringen Sie mir bitte eine Tasse heiße Schokolade.,78
b1_2589,B1,schon,already,schon 1.,,adverb,,,"Ist das Essen schon fertig? || Mirko ist erst fünf. || Aber er kann schon lesen. || Karl ist schon über 60. || Aber er ist noch sehr fit. || Mach schon, ich kann nicht länger warten. || Keine Sorge. || Es wird schon klappen. || Kommst du mit spazieren? || – Ich hätte schon Lust, aber ich muss arbeiten. || Ich mag keine Kartoffeln. || Und du? || – Ich schon.",78
b1_2590,B1,schön,nice,schön 1.,,word,,,"Ich finde eure Wohnung sehr schön. || Es ist schön heute. || Wir wünschen Ihnen einen schönen Aufenthalt in Kiel. || Schöne Grüße von Herrn Meier. || Möchten Sie noch eine Tasse Kaffee? || – Nein, danke schön. || Schön, dass du kommst. || Ich muss noch arbeiten. || – Schön, dann bleiben wir zu Hause.",78
b1_2591,B1,"der Schrank, ¨-e (D, CH) →","the cupboard, ¨-e (D, CH) →","der Schrank, ¨-e (D, CH) →",der,noun,"¨-e (D, CH) →",,Die Handtücher liegen im Schrank.,78
b1_2592,B1,"A, CH: Kasten","A, CH: box","A, CH: Kasten",,noun,,,,78
b1_2593,B1,der Schreck(en),der Schreck(en),der Schreck(en),der,noun,,,Ich habe einen großen Schreck bekommen.,78
b1_2594,B1,schrecklich1.,terrible1.,schrecklich1.,,word,,,Heute ist eine schreckliche Hitze. || Das Restaurant war schrecklich voll. || Ich finde dieses Kleid schrecklich. || Auf der Autobahn ist ein schrecklicher Unfall passiert.,78
b1_2595,B1,"schreiben, schreibt,","write, write","schreiben, schreibt, 1.",,word,,,Ich habe dir einen Brief geschrieben.,78
b1_2596,B1,"schrieb, hat geschrieben","wrote, wrote","schrieb, hat geschrieben 2.",,word,,,Ich schreibe dir eine E-Mail. || Mein Kugelschreiber schreibt nicht mehr.,78
b1_2597,B1,aufschreiben,write down,aufschreiben,,verb,,,Ich habe mir deine Telefonnummer aufgeschrieben.,78
b1_2598,B1,"das Schreiben, -","the writing, -","das Schreiben, -",das,noun,-,,Haben Sie mein Schreiben vom || März erhalten?,78
b1_2599,B1,"schreien, schreit, schrie,","scream, scream, scream","schreien, schreit, schrie, 1.",,word,,hat geschrien,"Kinder, hört bitte auf, so laut zu || schreien. || – Ich muss arbeiten. || Unser Baby hat heute Nacht viel geschrien.",78
b1_2600,B1,"die Schrift, -en","the writing, -en","die Schrift, -en",die,noun,-en,,Ich kann leider deine Schrift nicht lesen.,78
b1_2601,B1,schriftlich1.,in writing1.,schriftlich1.,,word,,,Die schriftliche Prüfung dauert einen halben Tag. || Wir brauchen von Ihnen eine schriftliche Bestätigung. || Sie müssen sich schriftlich anmelden.,78
b1_2602,B1,"der Schriftsteller, -","the writer, -","der Schriftsteller, -",der,noun,-,,Kennst du diese Schriftstellerin? || Ich,78
b1_2603,B1,"die Schriftstellerin, -nen","the writer, -nen","die Schriftstellerin, -nen",die,noun,-nen,,liebe ihre Bücher.,78
b1_2604,B1,"der Schritt, -e","the step, -e","der Schritt, -e 1.",der,noun,-e 1.,,Die Sprachschule ist nur ein paar Schritte von hier. || Du musst der Anleitung Schritt für Schritt folgen.,78
b1_2605,B1,"der Schuh, -e","the shoe, -e","der Schuh, -e",der,noun,-e,,Die neuen Schuhe sind mir zu eng.,78
b1_2606,B1,die Schuld,the blame,die Schuld,die,noun,,,"Es ist nicht meine Schuld, dass das nicht geklappt hat.",78
b1_2607,B1,schuld,fault,schuld,,word,,,Ich hatte einen Unfall. || Aber ich war nicht schuld.,78
b1_2608,B1,die Schulden (Pl.),the debts (pl.),die Schulden (Pl.),die,noun,,,Jetzt habe ich alle meine Schulden bezahlt.,78
b1_2609,B1,schuldig,guilty,schuldig,,adjective,,,"Was bin ich Ihnen schuldig? || – 50 Euro, bitte.",78
b1_2610,B1,"die Schule, -n","the school, -n","die Schule, -n 1.",die,noun,-n 1.,,Meine Tochter geht schon in die Schule. || Nächste Woche fängt die Schule wieder an. || Die Schule ist gleich hier um die Ecke.,78
b1_2611,B1,"die Schularbeit, -en (A) →","the school work, -en (A) →","die Schularbeit, -en (A) →",die,noun,-en (A) →,,Mein Sohn schreibt bei Schularbeiten,78
b1_2612,B1,D: Klassenarbeit,D: Class work,D: Klassenarbeit,,noun,,,immer gute Noten.,78
b1_2613,B1,"der Schüler, -","the student, -","der Schüler, -",der,noun,-,,In der Klasse sind 25 Schülerinnen.,78
b1_2614,B1,"die Schülerin, -nen","the student, -nen","die Schülerin, -nen",die,noun,-nen,,,78
b1_2615,B1,"die Schulter, -n","the shoulder, -n","die Schulter, -n",die,noun,-n,,Ich habe Schmerzen in der rechten Schulter.,78
b1_2616,B1,"die Schüssel, -n","the bowl, -n","die Schüssel, -n",die,noun,-n,,Gibst du mir bitte eine Schüssel für den Salat?,78
b1_2617,B1,"schütteln, schüttelt,","shake, shake","schütteln, schüttelt,",,word,,,Die Flasche muss man vor dem Öffnen,78
b1_2618,B1,"schüttelte, hat geschüttelt","shook, shook","schüttelte, hat geschüttelt",,word,,,schütteln.,78
b1_2619,B1,"schützen, schützt,","protect, protect","schützen, schützt,",,word,,,Diese Impfung schützt vor Grippe.,78
b1_2620,B1,"schützte, hat geschützt","protected, has protected","schützte, hat geschützt",,word,,,,78
b1_2621,B1,der Schutz1.,the protection1.,der Schutz1.,der,noun,,,Das ist ein guter Schutz gegen Kälte. || Alle reden heute über den Schutz der Umwelt.,79
b1_2622,B1,schwach,weak,schwach 1.,,word,,,Ich bin noch nicht gesund. || Ich fühle mich noch sehr schwach. || Die Tabletten sind zu schwach. || Sie helfen nicht.,79
b1_2623,B1,"das Schwammerl, -n (A) →","the mushroom, -n (A) →","das Schwammerl, -n (A) →",das,noun,-n (A) →,,Haben Sie frische Schwammerln?,79
b1_2624,B1,Pilz,Mushroom,Pilz,,noun,,,,79
b1_2625,B1,schwanger,pregnant,schwanger,,word,,,Meine Frau ist im dritten Monat schwanger.,79
b1_2626,B1,"die Schwangerschaft, -en","the pregnancy, -en","die Schwangerschaft, -en",die,noun,-en,,Sie dürfen während der Schwanger- schaft nicht rauchen.,79
b1_2627,B1,"schweigen, schweigt,","remain silent, remain silent","schweigen, schweigt,",,word,,,"Sie sprach viel, aber ihr Mann schwieg",79
b1_2628,B1,schwieg,remained silent,"schwieg, hat geschwiegen",,verb,,hat geschwiegen,den ganzen Abend lang.,79
b1_2629,B1,schwer,difficult,schwer 1.,,word,,,Der Koffer ist viel zu schwer. || Die Prüfung war schwer. || Das ist eine schwere Arbeit. || Dieses Wort ist schwer zu erklären.,79
b1_2630,B1,"die Schwester, -n","the sister, -n","die Schwester, -n 1.",die,noun,-n 1.,,Ich habe eine ältere Schwester und einen jüngeren Bruder. || Schwester Anna hat mir eine Schmerztablette gegeben.,79
b1_2631,B1,Schwieger-,in-law,Schwieger- 1.,,noun,,,Wir besuchen morgen meine Schwiegereltern. || Mein Schwiegervater ist Lehrer. || Ich verstehe mich gut mit meiner Schwiegertochter.,79
b1_2632,B1,schwierig,difficult,schwierig,,adjective,,,Die Prüfung war sehr schwierig.,79
b1_2633,B1,"die Schwierigkeit, -en","the difficulty, -en","die Schwierigkeit, -en",die,noun,-en,,Ich hatte große Schwierigkeiten einen Parkplatz zu bekommen.,79
b1_2634,B1,"schwimmen, schwimmt,","swim, swims","schwimmen, schwimmt, 1.",,word,,,Ich gehe regelmäßig schwimmen.,79
b1_2635,B1,"schwamm,",sponge,"schwamm, 2.",,word,,ist geschwommen,Kannst du schwimmen?,79
b1_2636,B1,"das Schwimmbad, ¨-er","the swimming pool, ¨-er","das Schwimmbad, ¨-er",das,noun,¨-er,,Kommst du mit ins Schwimmbad?,79
b1_2637,B1,"schwitzen, schwitzt,","sweat, sweat","schwitzen, schwitzt,",,word,,,Es war sehr heiß. || Wir haben alle sehr,79
b1_2638,B1,"schwitzte, hat geschwitzt","sweated, sweated","schwitzte, hat geschwitzt",,word,,,geschwitzt.,79
b1_2639,B1,"der See, -n","the lake, -n","der See, -n",der,noun,-n,,Unser Hotel war direkt am See.,79
b1_2640,B1,die See,the sea,die See,die,noun,,,Im Sommer fahren wir immer an die,79
b1_2641,B1,die Nord-/Ostsee,the North/Baltic Sea,die Nord-/Ostsee,die,noun,,,See.,79
b1_2642,B1,"sehen, sieht, sah,","see, sees, saw","sehen, sieht, sah,",,word,,hat gesehen,"Warst du schon mal an der || Nord/Ostsee? || Ich sehe nicht gut. || Ich brauche eine Brille. || Ich habe einen schönen Film gesehen. || Wir haben uns lange nicht gesehen. || Darf ich mal Ihren Ausweis sehen? || Sieh mal! || Es schneit. || Ich komme gleich wieder, ich muss mal schnell nach dem Essen sehen. || Was machst du im Urlaub? || – Ich weiß noch nicht. || Mal sehen. || Du siehst deiner Mutter sehr ähnlich.",79
b1_2643,B1,"die Sehenswürdigkeit, -en","the sight, -en","die Sehenswürdigkeit, -en",die,noun,-en,,Welche Sehenswürdigkeiten gibt es hier?,79
b1_2644,B1,sehr,very,sehr 1.,,adverb,,,Ich habe mich sehr über Ihren Besuch gefreut. || Hier ist Ihr Essen. || - Danke sehr. || Das Wetter ist heute sehr schön.,79
b1_2645,B1,"die Seife, -n","the soap, -n","die Seife, -n",die,noun,-n,,Hier gibt es keine Seife.,79
b1_2646,B1,"sein, ist, war, ist gewesen","to be, is, was, has been","sein, ist, war, ist gewesen 1.",,word,,,Ich bin Mechaniker. || Das sind meine Kollegen. || Ich bin müde. || Das Auto ist jetzt fünfzehn Jahre alt. || Heute ist Montag. || Der Termin beim Zahnarzt ist erst übermorgen. || Um 11 Uhr ist Pause. || Herr Müller ist in seinem Zimmer. || Das Auto ist mir zu teuer.,79
b1_2647,B1,10.Das,10.This,10.Das,,other,,,ist schwer zu verstehen.,79
b1_2648,B1,11.Mir,11.Mir,11.Mir,,other,,,ist kalt.,79
b1_2649,B1,12.Mit,12.With,12.Mit,,other,,,Präposition wie: Das Licht ist an/aus.,79
b1_2650,B1,seit,since,seit 1.,,preposition,,,"Wir wohnen seit dem || März in Dortmund. || Seit ich in Deutschland wohne, lerne ich Deutsch.",79
b1_2651,B1,seitdem,since,seitdem,,word,,,Ich bin vor zwei Jahren nach Deutsch- land gekommen. || Seitdem lerne ich Deutsch.,79
b1_2652,B1,"die Seite, -n","the page, -n","die Seite, -n 1.",die,noun,-n 1.,,Das hier ist die Goethestraße. || Ich wohne auf der linken Seite. || Der Text steht auf Seite 20.,79
b1_2653,B1,"der Sekretär, -e","the secretary, -e","der Sekretär, -e",der,noun,-e,,Der neue Sekretär hat sich gestern,79
b1_2654,B1,"die Sekretärin, -nen","the secretary, -nen","die Sekretärin, -nen",die,noun,-nen,,vorgestellt.,79
b1_2655,B1,selb-,self-,selb-,,word,,,Ich habe am selben Tag Geburtstag wie du.,79
b1_2656,B1,selbst,himself,selbst,,word,,,Den Kuchen habe ich selbst gebacken.,79
b1_2657,B1,selber,himself,selber,,word,,,Sie will das selber machen.,79
b1_2658,B1,selbstständig,self-employed,selbstständig 1.,,adjective,,,"Jetzt bin ich angestellt. || Früher war ich selbstständig. || Wir suchen eine Sekretärin, die selbstständig arbeiten kann.",79
b1_2659,B1,selbstverständlich,of course,selbstverständlich,,adjective,,,Selbstverständlich sagen wir Ihnen so- fort Bescheid.,79
b1_2660,B1,selten,rarely,selten,,verb,,,Ich gehe ganz selten ins Kino.,80
b1_2661,B1,seltsam,strange,seltsam 1.,,adjective,,,"Es ist seltsam, dass mein Bruder noch nicht hier ist. || Sie hörte ein seltsames Geräusch.",80
b1_2662,B1,"das Semester, -","the semester, -","das Semester, -",das,noun,-,,Mein Neffe studiert im || Semester Medizin.,80
b1_2663,B1,"das Seminar, -e","the seminar, -e","das Seminar, -e",das,noun,-e,,Ich möchte dieses Seminar unbedingt besuchen.,80
b1_2664,B1,"die Semmel, -n (A) →D:","the roll, -n (A) →D:","die Semmel, -n (A) →D:",die,noun,-n (A) →D:,,Ich hole schnell ein paar Semmeln zum,80
b1_2665,B1,Brötchen; CH: Brötli,Bread roll; CH: Bread rolls,Brötchen; CH: Brötli,,noun,,,Frühstück.,80
b1_2666,B1,"senden, sendet,","send, sends","senden, sendet, 1.",,word,,,Bitte senden Sie uns die Unterlagen,80
b1_2667,B1,"sendete/sandte, hat","sent/sent, has","sendete/sandte, hat",,word,,,per E-Mail.,80
b1_2668,B1,gesendet/gesandt,sent/sent,gesendet/gesandt 2.,,word,,,Können Sie uns die Post bitte nachsenden?,80
b1_2669,B1,"der Sender, -1.","the transmitter, -1.","der Sender, -1.",der,noun,-1.,,Welchen Sender siehst du am liebsten? || Ich höre im Radio am liebsten Sender mit moderner Musik.,80
b1_2670,B1,"die Sendung, -en1.","the broadcast, -en1.","die Sendung, -en1.",die,noun,-en1.,,Wir wiederholen die Sendung am 11. || Mai. || Ich warte auf eine Postsendung.,80
b1_2671,B1,die Senioren (Pl.),the seniors (pl.),die Senioren (Pl.),die,noun,,,Dieser Computerkurs ist für Senioren.,80
b1_2672,B1,senkrecht,perpendicular,senkrecht,,word,,,Ziehen Sie bitte eine senkrechte Linie.,80
b1_2673,B1,"die Serie, -n","the series, -n","die Serie, -n",die,noun,-n,,"Meine Tochter liebt es, im Fernsehen Serien zu schauen.",80
b1_2674,B1,der Service,the service,der Service 1.,der,noun,,,Rufst du beim Pizza-Service an? || Ich war mit dem Service in der Werk- statt nicht zufrieden.,80
b1_2675,B1,"der Serviceangestellte, -n","the service employee, -n","der Serviceangestellte, -n",der,noun,-n,,Ich bin Serviceangestellte von Beruf.,80
b1_2676,B1,"/ die Serviceangestellte, -","/ the service employee, -","/ die Serviceangestellte, -",,other,,,,80
b1_2677,B1,"n (CH) →Kellner; D, A:","n (CH) →waiter; D, A:","n (CH) →Kellner; D, A:",,word,,,,80
b1_2678,B1,Ober,Ober,Ober,,noun,,,,80
b1_2679,B1,"der Sessel, - (D, CH) →A,","the armchair, - (D, CH) →A","der Sessel, - (D, CH) →A,",der,noun,"- (D, CH) →A,",,Ich hätte gern einen bequemen Sessel.,80
b1_2680,B1,CH: Fauteuil,CH: Armchair,CH: Fauteuil,,noun,,,,80
b1_2681,B1,"→D, der Sessel, - (A) CH:","→D, the armchair, - (A) CH:","→D, der Sessel, - (A) CH:",,other,,,Da hinten ist noch ein Sessel frei.,80
b1_2682,B1,Stuhl,Chair,Stuhl,,noun,,,,80
b1_2683,B1,(sich) setzen,(to sit down,"(sich) setzen, setzt, setzte, 1.",,verb,,"setzt, setzte, 1., hat gesetzt","Darf ich mich zu Ihnen setzen? || Bitte setzen Sie sich, wohin Sie wollen!",80
b1_2684,B1,sicher,secure,sicher 1.,,word,,,"Dieses Auto ist besonders sicher. || Bist du sicher, dass die Bank heute geöffnet ist? || Das weiß ich ganz sicher. || Du bist jetzt sicher müde.",80
b1_2685,B1,"die Sicherheit, -en","security, -en","die Sicherheit, -en",die,noun,-en,,Sicherheit ist für mich sehr wichtig.,80
b1_2686,B1,"sichern, sichert, sicherte,","secure, secure, secured","sichern, sichert, sicherte,",,word,,hat gesichert,Du musst immer alle Daten im || Computer sichern.,80
b1_2687,B1,sichtbar,visible,sichtbar,,adjective,,,Es gibt keine sichtbaren Verletzungen. || Aber wir müssen das Bein trotzdem untersuchen.,80
b1_2688,B1,"siegen, siegt, siegte,","win, win, win","siegen, siegt, siegte,",,word,,hat gesiegt,Die Mannschaft siegte mit 2:0.,80
b1_2689,B1,"der Sieg, -e","the victory, -e","der Sieg, -e",der,noun,-e,,Unsere Mannschaft hat gewonnen. || Wir freuen uns über den Sieg.,80
b1_2690,B1,"der Sieger, -","the winner, -","der Sieger, -",der,noun,-,,Wer hat gewonnen? || Wie heißt die,80
b1_2691,B1,"die Siegerin, -nen","the winner, -nen","die Siegerin, -nen",die,noun,-nen,,Siegerin?,80
b1_2692,B1,(sich) siezen,(to) sit,"(sich) siezen, siezt,",,verb,,"siezt,","Obwohl sie sich schon lange kennen,",80
b1_2693,B1,"siezte, hat gesiezt","siezte, has siezt","siezte, hat gesiezt",,word,,,siezen sie sich.,80
b1_2694,B1,"singen, singt, sang, hat","sing, sings, sang, has","singen, singt, sang, hat 1.",,word,,,Ich singe gern.,80
b1_2695,B1,gesungen,sung,gesungen 2.,,word,,,"Ich kann heute nicht singen, ich bin erkältet.",80
b1_2696,B1,"sinken, sinkt, sank,","sink, sink, sank","sinken, sinkt, sank, 1.",,word,,ist gesunken,Das Schiff ist vor der Küste gesunken. || Der Preis ist um 3 % gesunken.,80
b1_2697,B1,der Sinn,the meaning,der Sinn,der,noun,,,"Es hat keinen Sinn, noch ein Spiel zu beginnen. || Es ist schon spät.",80
b1_2698,B1,sinnlos,pointless,sinnlos,,word,,,So ein sinnloses Buch habe ich schon lange nicht mehr gelesen.,80
b1_2699,B1,sinnvoll,sensible,sinnvoll,,adjective,,,"Es funktioniert einfach nicht. || Es ist sinnvoll, es noch einmal zu versuchen.",80
b1_2700,B1,"die Situation, -en","the situation, -en","die Situation, -en",die,noun,-en,,Ich bin in einer schwierigen Situation.,80
b1_2701,B1,"sitzen, sitzt, saß, hat/ist","sit, sits, sat, has/is","sitzen, sitzt, saß, hat/ist 1.",,word,,,Wo möchten Sie sitzen? || – Bitte ganz,80
b1_2702,B1,gesessen,sat,gesessen,,verb,,,hinten. || Die Jacke sitzt sehr gut.,80
b1_2703,B1,"der Sitz, -e","the seat, -e","der Sitz, -e",der,noun,-e,,Ich suche für meinen Sohn einen Sitz fürs Auto. || Erst ist erst drei Jahre alt.,80
b1_2704,B1,"der Ski/Schi, -er/-","the ski/ski, -he/-","der Ski/Schi, -er/- 1.",der,noun,-er/- 1.,,Gehen wir am Wochenende Ski laufen? || Das sind aber schöne Skier!,80
b1_2705,B1,so,so,so 1.,,word,,,"Wie macht man das? || – So! || Sie müssen das so machen. || Nicht so! || Sie sind auch hier! || So ein Zufall! || Ich melde mich, so schnell ich kann. || Wann treffen wir uns? || – So gegen 10 Uhr. || Ist dir das recht? || Dauert es lange? || – Eine Stunde oder so kann es schon dauern. || Ich hatte kein Geld dabei. || Da haben sie mich so hineingelassen. || So, jetzt bin ich fertig. || Was machen wir jetzt? || Fahren Sie bitte nicht so schnell!",80
b1_2706,B1,10.Meine,10.My,10.Meine,,other,,,Frau ist so groß wie ich.,80
b1_2707,B1,11.Was,11.What,11.Was,,other,,,macht ihr denn so?,80
b1_2708,B1,sobald,as soon as,sobald,,word,,,"Sobald ich den Termin weiß, gebe ich Ihnen Bescheid.",80
b1_2709,B1,"die Socke, -n","the sock, -n","die Socke, -n",die,noun,-n,,Im Winter brauche ich warme Socken.,81
b1_2710,B1,sodass,so that,sodass,,word,,,"Der Zug hatte zwei Stunden Verspätung, sodass ich erst um 23 Uhr nach Hause kam.",81
b1_2711,B1,"das Sofa, -s","das Sofa, -s","das Sofa, -s",das,noun,-s,,Wir hätten gern ein modernes Sofa.,81
b1_2712,B1,sofort,immediately,sofort 1.,,word,,,Warum sind Sie nicht sofort zum Arzt gegangen? || Karten für das Konzert bekommen Sie ab sofort im Kartenbüro.,81
b1_2713,B1,sogenannt-,so-called-,sogenannt- 1.,,word,,,"Studenten, die lange studieren, sind so- genannte Langzeitstudierende. || Wo bleiben denn deine sogenannten Freunde?",81
b1_2714,B1,sogar,even,sogar,,word,,,Auf dem Berg war es so kalt. || Es hat sogar geschneit.,81
b1_2715,B1,"der Sohn, ¨-e","the son, ¨-e","der Sohn, ¨-e",der,noun,¨-e,,Mein jüngster Sohn ist vier.,81
b1_2716,B1,solange,as long as,solange,,word,,,"Solange Sie Fieber haben, dürfen Sie auf keinen Fall arbeiten gehen.",81
b1_2717,B1,solch-,such-,solch-,,word,,,Solche Schuhe finde ich toll.,81
b1_2718,B1,"sollen, soll, sollte, hat","should, should, should, has","sollen, soll, sollte, hat 1.",,word,,,Wann soll ich kommen?,81
b1_2719,B1,gesollt (hat sollen als,should (has should as,gesollt (hat sollen als 2.,,word,,,"Ich habe im Radio gehört, es soll",81
b1_2720,B1,Modalverb),modal verb),Modalverb),,noun,,,"morgen regnen. || Sollten Sie mit dem Vorschlag nicht einverstanden sein, rufen Sie mich an.",81
b1_2721,B1,Sonder-,special,Sonder-,,noun,,,,81
b1_2722,B1,"das Sonderangebot, -e","the special offer, -e","das Sonderangebot, -e",das,noun,-e,,Das ist ein Sonderangebot: 25 % re- duziert.,81
b1_2723,B1,sondern,rather,sondern,,verb,,,"Unser Besuch kommt nicht heute, sondern morgen.",81
b1_2724,B1,die Sonne,the sun,die Sonne 1.,die,noun,,,Das Wetter ist schön. || Die Sonne scheint. || Ich habe zu lange in der Sonne gelegen.,81
b1_2725,B1,sonnig,sunny,sonnig,,adjective,,,Das Wetter morgen: sonnig und warm.,81
b1_2726,B1,sonst,otherwise,sonst 1.,,word,,,"Haben sie sonst noch einen Wunsch? || – Nein, danke. || Das ist alles. || Wir müssen jetzt gehen, sonst wird es zu spät. || Heute ist der Chef nicht mehr da. || Sonst ist er um diese Zeit immer im Büro.",81
b1_2727,B1,"sorgen, sorgt, sorgte,","worry, worry, worried","sorgen, sorgt, sorgte, 1.",,word,,hat gesorgt,"Wer sorgt denn für die Kinder? || Können Sie bitte dafür sorgen, dass die Heizung funktioniert?",81
b1_2728,B1,"die Sorge, -n",the worries,"die Sorge, -n",die,noun,-n,,Um Ihre Zukunft brauchen Sie sich keine Sorgen zu machen.,81
b1_2729,B1,"die Soße/Sauce, -n","the sauce/sauce, -n","die Soße/Sauce, -n",die,noun,-n,,Gibst du mir bitte mal die Soße?,81
b1_2730,B1,"das Souvenir, -s","the souvenir, -s","das Souvenir, -s",das,noun,-s,,Ich habe ein paar Souvenirs aus dem Urlaub mitgebracht.,81
b1_2731,B1,soviel,so much,soviel,,word,,,"Soviel ich weiß, hat dieses Restaurant heute Ruhetag.",81
b1_2732,B1,so viel/so viel wie,as much/as much as,so viel/so viel wie 1.,,word,,,Ich habe so viel gegessen. || Jetzt ist mir schlecht. || Ich verdiene nur halb so viel wie er.,81
b1_2733,B1,sowieso,anyway,sowieso,,word,,,Willst du mir den Brief mitgeben? || Ich gehe sowieso zur Post.,81
b1_2734,B1,sowohl … als auch,as well as,sowohl … als auch,,word,,,Sowohl Sie als auch Ihre Frau müssen unterschreiben.,81
b1_2735,B1,sozial,social,sozial 1.,,word,,,Das System ist nicht sozial. || Es gibt viele soziale Probleme.,81
b1_2736,B1,"der Sozialarbeiter, -","the social worker, -","der Sozialarbeiter, -",der,noun,-,,Die Sozialarbeiterin kommt einmal in,81
b1_2737,B1,"die Sozialarbeiterin, -nen","the social worker, -nen","die Sozialarbeiterin, -nen",die,noun,-nen,,der Woche.,81
b1_2738,B1,spannend,exciting,spannend,,word,,,Das Spiel war spannend bis zur letzten Minute.,81
b1_2739,B1,"sparen, spart, sparte, hat","save, saves, saved, has","sparen, spart, sparte, hat 1.",,word,,,"Ein Auto ist mir zu teuer, ich muss",81
b1_2740,B1,gespart,saved,gespart,,word,,,"sparen. || Um Strom zu sparen, schalten wir die Heizung nachts aus.",81
b1_2741,B1,sparsam1.,economical1.,sparsam1.,,word,,,Wir haben fünf Kinder. || Wir müssen sehr sparsam sein. || Mein Auto ist sehr sparsam. || Es verbraucht nur 5 Liter auf 100 km.,81
b1_2742,B1,der Spaß,the fun,der Spaß 1.,der,noun,,,Meine Arbeit macht mir viel Spaß. || Viel Spaß bei der Party!,81
b1_2743,B1,spät,late,spät 1.,,word,,,"Wie spät ist es? || Es ist schon spät, ich muss gehen. || Ich muss mich beeilen. || Sonst komme ich zu spät. || Sonntags stehen wir immer spät auf. || Am späten Nachmittag ist der Verkehr besonders stark. || Können Sie später noch mal anrufen? || Was willst du denn später mal werden?",81
b1_2744,B1,spätestens,at latest,spätestens,,word,,,Ich muss spätestens um 9 Uhr bei der Arbeit sein.,81
b1_2745,B1,"spazieren gehen, geht","go for a walk, goes","spazieren gehen, geht",,word,,,Wir gehen sonntags immer spazieren.,81
b1_2746,B1,"spazieren, ging spazieren,","walk, went for a walk","spazieren, ging spazieren,",,word,,ist spazieren gegangen,,81
b1_2747,B1,"der Spaziergang, ¨-e","the walk, ¨-e","der Spaziergang, ¨-e",der,noun,¨-e,,Abends mache ich oft einen Spaziergang durch das Viertel.,81
b1_2748,B1,"speichern, speichert,","speichern, speichert,","speichern, speichert,",,word,,,Sie müssen die Datei speichern.,81
b1_2749,B1,"speicherte,",saved,"speicherte,",,word,,hat gespeichert,,81
b1_2750,B1,"Speise-/-speise, -n","food/dish, -n","Speise-/-speise, -n",,noun,,,"Als Vorspeise nehme ich eine Suppe, aber dafür nehme ich keine Nachspeise. (D, A)",82
b1_2751,B1,"die Speisekarte, -n","the menu, -n","die Speisekarte, -n",die,noun,-n,,"Bitte, die Speisekarte.",82
b1_2752,B1,"der Speisewagen, -","the dining car, -","der Speisewagen, -",der,noun,-,,Wo ist der Speisewagen?,82
b1_2753,B1,Spezial-,special,Spezial-,,noun,,,Ich brauche eine Spezialpflege für trockenes Haar.,82
b1_2754,B1,"der Spezialist, -en","the specialist, -en","der Spezialist, -en",der,noun,-en,,Mein Arzt hat mich zur Spezialistin,82
b1_2755,B1,"die Spezialistin, -nen","the specialist, -nen","die Spezialistin, -nen",die,noun,-nen,,geschickt.,82
b1_2756,B1,speziell,special,speziell,,word,,,Ich suche einen ganz speziellen Ring für meine Freundin.,82
b1_2757,B1,"der Spiegel, -","the mirror, -","der Spiegel, -",der,noun,-,,"Ich möchte gerne sehen, wie mein Kleid sitzt. || Hast du einen Spiegel?",82
b1_2758,B1,"spielen, spielt, spielte,","play, plays, played","spielen, spielt, spielte, 1.",,word,,hat gespielt,"Wir haben einen großen Garten, da || können die Kinder spielen. || Am Sonntag spielen wir gegen die Fußballmannschaft der Nachbarschule. || Spielen Sie ein Instrument? || Spielen Sie Karten?",82
b1_2759,B1,"das Spiel, -e1.","the game, -e1.","das Spiel, -e1.",das,noun,-e1.,,Monopoly ist ein ganz bekanntes Spiel. || Nach 20 Minuten stand das Spiel 2:1.,82
