id,level,word,meaning_en,full_entry,article,pos,plural,forms,examples,page
b1_2301,B1,praktisch,practical,praktisch 1.,,adjective,,,"Ich finde diese Küchenmaschine sehr praktisch. || Ich habe letzte Woche den Führerschein gemacht. || Jetzt fehlt mir noch praktische Erfahrung. || Dieses Handy kann praktisch alles, was ein Computer kann.",71
b1_2302,B1,präsentieren,present,präsentieren,,verb,,,Präsentieren Sie Ihre Ergebnisse bitte im Kurs.,71
b1_2303,B1,"die Präsentation, -en","the presentation, -en","die Präsentation, -en",die,noun,-en,,Die Schülerin hat für ihre Präsentation eine gute Note bekommen.,71
b1_2304,B1,die Praxis,the practice,die Praxis,die,noun,,,Das ist die Theorie. || In der Praxis ist vieles ganz anders.,71
b1_2305,B1,→A: die Praxis,→A: the practice,"→A: die Praxis, Praxen",,verb,,Praxen,Die Arztpraxis bleibt bis zum || Januar,71
b1_2306,B1,Ordination,ordination,Ordination,,noun,,,geschlossen.,71
b1_2307,B1,"der Preis, -e","the price, -e","der Preis, -e 1.",der,noun,-e 1.,,Die Preise sind schon wieder gestiegen. || Wer hat den ersten Preis gewonnen?,71
b1_2308,B1,preiswert,inexpensive,preiswert,,word,,,Die Jacke ist sehr preiswert.,71
b1_2309,B1,die Presse,the press,die Presse,die,noun,,,Darüber konnte sich jeder in der Presse informieren.,71
b1_2310,B1,prima,great,prima,,word,,,Mit diesen Leuten verstehe ich mich prima.,71
b1_2311,B1,privat,private,privat 1.,,word,,,Hier meine Nummer im Büro und meine private Nummer. || Über meine Probleme möchte ich nicht sprechen. || Das ist privat. || Ich treffe meine Arbeitskollegen auch privat.,71
b1_2312,B1,pro,per,pro,,word,,,Eintritt pro Person: zwei Euro.,71
b1_2313,B1,"probieren, probiert,","try, tried","probieren, probiert, 1.",,word,,,Haben Sie dieses Waschmittel schon,71
b1_2314,B1,"probierte, hat probiert","tried, tried","probierte, hat probiert",,word,,,"einmal probiert? || Ich habe probiert, die Zeitung zu lesen, aber es war zu schwer. || Darf ich die Schuhe anprobieren?",71
b1_2315,B1,"probieren, probiert,","try, tried","probieren, probiert,",,word,,,Möchten Sie den Käse mal probieren?,71
b1_2316,B1,"probierte, hat probiert (D,","tried, has tried (D","probierte, hat probiert (D,",,word,,,,71
b1_2317,B1,→A: CH) kosten,→A: CH) costs,→A: CH) kosten,,verb,,,,71
b1_2318,B1,"das Problem, -e","the problem, -e","das Problem, -e",das,noun,-e,,José spricht nicht gern über seine Probleme.,71
b1_2319,B1,"produzieren, produziert,","produce, produced","produzieren, produziert,",,word,,,Unsere Firma produziert Feuerzeuge.,71
b1_2320,B1,"produzierte,",produced,"produzierte,",,word,,hat produziert,,71
b1_2321,B1,"das Produkt, -e1.","the product, -e1.","das Produkt, -e1.",das,noun,-e1.,,"Unsere Produkte haben eine hohe Qualität. || Der Arzt sagt, ich soll keine fertigen Produkte essen.",71
b1_2322,B1,die Produktion,the production,die Produktion,die,noun,,,Die Produktion von Käse dauert oft viele Wochen.,71
b1_2323,B1,"der Professor, -en","the professor, -en","der Professor, -en",der,noun,-en,,Unsere Nachbarin ist Professorin an,71
b1_2324,B1,"die Professorin, -nen","the professor, -nen","die Professorin, -nen",die,noun,-nen,,der Universität.,71
b1_2325,B1,"der Profi, -s","the professional, -s","der Profi, -s",der,noun,-s,,Keine Angst. || Mein Bruder kann die Heizung bestimmt reparieren. || Er ist doch ein Profi.,71
b1_2326,B1,"der Profisportler, -","the professional athlete, -","der Profisportler, -",der,noun,-,,Mein Sohn möchte Profisportler,72
b1_2327,B1,"die Profisportlerin, -nen","the professional athlete, -nen","die Profisportlerin, -nen",die,noun,-nen,,werden.,72
b1_2328,B1,"das Programm, -e","the program, -e","das Programm, -e 1.",das,noun,-e 1.,,Hast du schon ins Programm geguckt? || Gibt es heute im Fernsehen einen schönen Film? || Mit welchen Programmen arbeitest du am Computer?,72
b1_2329,B1,"das Projekt, -e","the project, -e","das Projekt, -e",das,noun,-e,,Der Staat fördert Projekte für Kinder und Jugendliche.,72
b1_2330,B1,"der Prospekt, -e","the prospectus, -e","der Prospekt, -e",der,noun,-e,,Bitte schicken Sie mir einen Prospekt von Ihrem Hotel.,72
b1_2331,B1,Prost,Cheers,Prost,,noun,,,Wir trinken auf Ihre Gesundheit! || Prost!,72
b1_2332,B1,"protestieren, protestiert,","protest, protest","protestieren, protestiert,",,word,,,Wir protestieren gegen den Bau der,72
b1_2333,B1,"protestierte,",protested,"protestierte,",,word,,hat protestiert,Autobahn.,72
b1_2334,B1,"der Protest, -e","the protest, -e","der Protest, -e",der,noun,-e,,Alle Proteste haben nichts genützt.,72
b1_2335,B1,"der Prozess, -e","the process, -e","der Prozess, -e",der,noun,-e,,Der Prozess wird direkt aus dem Gerichtssaal im Fernsehen übertragen.,72
b1_2336,B1,"prüfen, prüft, prüfte, hat","check, checks, checked, has","prüfen, prüft, prüfte, hat",,word,,,"Bitte prüfen Sie sofort, ob die",72
b1_2337,B1,geprüft,checked,geprüft,,word,,,Rechnung stimmt.,72
b1_2338,B1,"die Prüfung, -en","the exam, -en","die Prüfung, -en",die,noun,-en,,Mein Freund hat die Prüfung bestanden.,72
b1_2339,B1,das Publikum,the audience,das Publikum,das,noun,,,Es war ein tolles Konzert. || Das Publikum war begeistert.,72
b1_2340,B1,"der Pullover, -","the sweater, -","der Pullover, -",der,noun,-,,Ich habe mir einen Pullover gekauft.,72
b1_2341,B1,"der Punkt, -e","the point, -e","der Punkt, -e 1.",der,noun,-e 1.,,Das Konzert beginnt um Punkt 20 Uhr. || Beim letzten Satz fehlt der Punkt. || Diesen Punkt haben wir noch nicht be- sprochen.,72
b1_2342,B1,pünktlich1.,on time1.,pünktlich1.,,word,,,Seien Sie bitte pünktlich. || Der Bus fährt pünktlich um acht Uhr.,72
b1_2343,B1,"die Puppe, -n","die Puppe, -n","die Puppe, -n",die,noun,-n,,Unsere kleine Tochter bekommt zum Geburtstag eine Puppe.,72
b1_2344,B1,"putzen, putzt, putzte,","cleaning, cleaning, cleaning","putzen, putzt, putzte, 1.",,word,,hat geputzt,Ich muss heute noch die Wohnung || putzen. || Hast du dir schon die Zähne geputzt?,72
b1_2345,B1,"die Qualifikation, -en","the qualification, -en","die Qualifikation, -en",die,noun,-en,,Für diese Arbeit haben Sie gute Qualifikationen.,72
b1_2346,B1,"die Qualität, -en","the quality, -en","die Qualität, -en",die,noun,-en,,"Für mich ist nicht nur der Preis wichtig, sondern auch die Qualität.",72
b1_2347,B1,"das Quartier, -e (CH) →D,","the quarter, -e (CH) →D","das Quartier, -e (CH) →D,",das,noun,"-e (CH) →D,",,Wir wohnen in einem schönen,72
b1_2348,B1,A: Viertel,A: Quarter,A: Viertel,,noun,,,Quartier.,72
b1_2349,B1,quer,across,quer,,word,,,Ich muss zu meiner Arbeit quer durch die ganze Stadt fahren.,72
b1_2350,B1,"die Quittung, -en","the receipt, -s","die Quittung, -en",die,noun,-en,,Brauchen Sie eine Quittung?,72
b1_2351,B1,das Quiz,the quiz,das Quiz,das,noun,,,Er hat beim Quiz gewonnen.,72
b1_2352,B1,"der Rabatt, -e","the discount, -e","der Rabatt, -e",der,noun,-e,,Sie bekommen zehn Prozent Rabatt.,72
b1_2353,B1,"das Rad, ¨-er","the wheel, ¨-er","das Rad, ¨-er",das,noun,¨-er,,Hast du noch ein Rad? || Ich bin durch Glas gefahren und jetzt ist mein Rad kaputt.,72
b1_2354,B1,"→ das Rad, ¨-er (D, A)","→ the wheel, ¨-er (D, A)","→ das Rad, ¨-er (D, A) 1.",,other,,,Sie fährt jeden Morgen mit dem Rad,72
b1_2355,B1,Fahrrad; CH: Velo,Bicycle; CH: Bicycle,Fahrrad; CH: Velo,,noun,,,zur Arbeit. || Am Sonntag fahren wir oft Rad.,72
b1_2356,B1,"der Radfahrer, -","the cyclist, -","der Radfahrer, -",der,noun,-,,Achtung! || Da kommt eine Radfahrerin.,72
b1_2357,B1,"die Radfahrerin, -nen","the cyclist, -nen","die Radfahrerin, -nen",die,noun,-nen,,,72
b1_2358,B1,"das Radio, -s","the radio, -s","das Radio, -s 1.",das,noun,-s 1.,,Ich möchte mir ein neues Radio kaufen. || Ich höre gern Radio.,72
b1_2359,B1,der (Schlag-)Rahm (CH) →,the (whipped) cream (CH) →,der (Schlag-)Rahm (CH) →,der,noun,,,Ich hätte gern ein Stück Torte mit,72
b1_2360,B1,"D: (Schlag-)Sahne,",D: (whipped) cream,"D: (Schlag-)Sahne,",,noun,,,(Schlag-)Rahm.,72
b1_2361,B1,A: (Schlag-)Obers,A: (whipped) cream,A: (Schlag-)Obers,,noun,,,,72
b1_2362,B1,"der Rand, ¨-er","the edge, ¨-er","der Rand, ¨-er",der,noun,¨-er,,Wir wohnen am Rand der Innenstadt. || Dort ist es billiger und ruhiger.,72
b1_2363,B1,"der Rasen, -","the lawn, -","der Rasen, -",der,noun,-,,Bitte den Rasen nicht betreten!,72
b1_2364,B1,(sich) rasieren,(shave,"(sich) rasieren, rasiert,",,verb,,"rasiert,",Dein Bart ist aber lang! || Du solltest dich,72
b1_2365,B1,"rasierte, hat rasiert","rasierte, hat rasiert","rasierte, hat rasiert",,word,,,mal wieder rasieren.,72
b1_2366,B1,"raten, rät, riet,","advise, advise, advised","raten, rät, riet, 1.",,word,,hat geraten,"Ich möchte billig Urlaub machen. || Was || raten Sie mir? || Rate mal, wen ich heute getroffen habe! || Deinen Lehrer.",72
b1_2367,B1,der Rat,the council,der Rat,der,noun,,,Was soll ich machen? || Können Sie mir einen Rat geben?,72
b1_2368,B1,"Ratschlag, ¨-e","Advice, ¨-e","Ratschlag, ¨-e",,noun,,,Meine Tochter nimmt meine Ratschläge nicht an.,72
b1_2369,B1,"das Rätsel, -","the riddle, -","das Rätsel, -",das,noun,-,,Ich kann dieses Rätsel nicht lösen.,72
b1_2370,B1,"das Rathaus, ¨-er","the town hall, ¨-er","das Rathaus, ¨-er 1.",das,noun,¨-er 1.,,Hier links sehen Sie das Rathaus. || Die Wahl findet im Rathaus statt.,72
b1_2371,B1,"rauchen, raucht, rauchte,","smoke, smokes, smoked","rauchen, raucht, rauchte, 1.",,word,,hat geraucht,"Hier ist das Rauchen verboten! || Stört es Sie, wenn ich rauche?",72
b1_2372,B1,"der Raucher, -1.","the smoker, -1.","der Raucher, -1.",der,noun,-1.,,Gibt es hier ein Zimmer für Raucher?,73
b1_2373,B1,"die Raucherin, -nen2.","the smoker, -nen2.","die Raucherin, -nen2.",die,noun,-nen2.,,Ich bin keine Raucherin. || Ich bin Nichtraucherin.,73
b1_2374,B1,"der Raum, ¨-e","the space, ¨-e","der Raum, ¨-e",der,noun,¨-e,,Getränke gibt es im Raum nebenan.,73
b1_2375,B1,rauf/rauf-,up/up-,rauf/rauf- 1.,,word,,,"Hier ist die Treppe, also los, schnell rauf! || Möchtest du nicht raufkommen?",73
b1_2376,B1,raus/raus-,out/out-,raus/raus- 1.,,word,,,Willst du rein oder raus? || Er ist gerade rausgelaufen.,73
b1_2377,B1,"reagieren, reagiert,","react, react","reagieren, reagiert,",,word,,,"Ich habe dem Vermieter geschrieben,",73
b1_2378,B1,"reagierte, hat reagiert","reagierte, hat reagiert","reagierte, hat reagiert",,word,,,aber er hat noch nicht reagiert.,73
b1_2379,B1,"die Reaktion, -en","the reaction, -en","die Reaktion, -en",die,noun,-en,,Diese Reaktion ist typisch für ihn.,73
b1_2380,B1,"realisieren, realisiert,","realize, realized","realisieren, realisiert, 1.",,word,,,Diese Pläne sind nicht zu realisieren.,73
b1_2381,B1,"realisierte, hat realisiert","realized, has realized","realisierte, hat realisiert 2.",,word,,,"Ich habe nicht realisiert, dass die Zeit schon um ist.",73
b1_2382,B1,"die Realität, -en","the reality, -en","die Realität, -en",die,noun,-en,,Das gefällt dir nicht? || Aber das ist die Realität.,73
b1_2383,B1,realistisch,realistic,realistisch,,adjective,,,"Ich glaube nicht, dass du für das Auto noch so viel Geld bekommst. || Das ist nicht realistisch.",73
b1_2384,B1,"die Recherche, -n","the research, -n","die Recherche, -n",die,noun,-n,,Für diesen Bericht waren viele Recherchen nötig.,73
b1_2385,B1,"rechnen, rechnet,","calculate, calculate","rechnen, rechnet, 1.",,word,,,Meine Tochter kann gut rechnen.,73
b1_2386,B1,"rechnete, hat gerechnet","calculated, has calculated","rechnete, hat gerechnet 2.",,word,,,Im/In Rechnen hat sie eine Eins. || Mit solchen Schwierigkeiten hatten wir nicht gerechnet.,73
b1_2387,B1,"der Rechner, -","the computer, -","der Rechner, -",der,noun,-,,Mein Rechner ist kaputt.,73
b1_2388,B1,"die Rechnung, -en1.","the bill, -en1.","die Rechnung, -en1.",die,noun,-en1.,,"Bitte, die Rechnung! || Brauchen Sie für diese Reparatur eine Rechnung?",73
b1_2389,B1,"das Recht, -e","the right, -e","das Recht, -e 1.",das,noun,-e 1.,,"Nach deutschem Recht kann er dafür nicht bestraft werden. || Ich hatte Vorfahrt. || Ich war im Recht. || Die Rechnung stimmt nicht? || Dann haben Sie das Recht, das Geld zurückzubekommen.",73
b1_2390,B1,rechtlich,legally,rechtlich,,adjective,,,Wir beraten Sie in rechtlichen Fragen.,73
b1_2391,B1,recht,right,recht 1.,,word,,,"Ist es Ihnen recht, wenn ich morgen vorbeikomme? || Da haben Sie recht. || Da muss ich Ihnen recht geben.",73
b1_2392,B1,rechts,right,rechts 1.,,word,,,An der nächsten Kreuzung müssen Sie rechts abbiegen. || Der Bahnhof ist da vorne rechts.,73
b1_2393,B1,recht-,right-,recht-,,word,,,Ich habe mir den rechten Arm gebrochen.,73
b1_2394,B1,rechtzeitig,punctual,rechtzeitig,,adjective,,,Bitte weck mich rechtzeitig. || Ich muss pünktlich sein.,73
b1_2395,B1,"reden, redet, redete,","talk, talk, talk","reden, redet, redete,",,word,,hat geredet,Worüber habt ihr gestern geredet?,73
b1_2396,B1,"die Rede, -n","the speech, -n","die Rede, -n",die,noun,-n,,Der Präsident hat eine Rede gehalten.,73
b1_2397,B1,"reduzieren, reduziert,","reduce, reduced","reduzieren, reduziert, 1.",,word,,,Wir haben jetzt unsere Preise,73
b1_2398,B1,"reduzierte, hat reduziert","reduced, has reduced","reduzierte, hat reduziert",,word,,,reduziert. || Ist dieser Pullover auch reduziert?,73
b1_2399,B1,"das Referat, -e","the report, -e","das Referat, -e",das,noun,-e,,Vielen Dank für dieses interessante Referat.,73
b1_2400,B1,"die Reform, -en","the reform, -en","die Reform, -en",die,noun,-en,,Die Regierung plant für nächstes Jahr eine Reform. || Die Steuern sollen steigen.,73
b1_2401,B1,"das Regal, -e","the shelf, -e","das Regal, -e",das,noun,-e,,Das Buch steht im Regal oben rechts.,73
b1_2402,B1,"die Regel, -n",the rules,"die Regel, -n 1.",die,noun,-n 1.,,Im Straßenverkehr sind viele Regeln zu beachten. || Wie geht dieses Spiel? || Kennst du die Regeln? || In der Regel geht sie um sieben Uhr aus dem Haus.,73
b1_2403,B1,regelmäßig,regularly,regelmäßig,,adjective,,,Sie müssen die Tabletten regelmäßig nehmen.,73
b1_2404,B1,"regeln, regelt, regelte,","regulate, regulate, regulate","regeln, regelt, regelte,",,word,,hat geregelt,Die Ampel ist kaputt. || Ein Polizist regelt || den Verkehr.,73
b1_2405,B1,"regnen, es regnet,","rain, it's raining","regnen, es regnet,",,word,,,Es hat gestern den ganzen Tag,73
b1_2406,B1,"es regnete,",it was raining,"es regnete,",,word,,,geregnet.,73
b1_2407,B1,es hat geregnet,it rained,es hat geregnet,,word,,,,73
b1_2408,B1,der Regen,the rain,der Regen,der,noun,,,Bei Regen fällt das Konzert aus.,73
b1_2409,B1,"die Region, -en","the region, -en","die Region, -en 1.",die,noun,-en 1.,,In der Rhein-Main-Region sind die Mieten sehr hoch. || Die Milch ist aus der Region.,73
b1_2410,B1,regional,regional,regional,,word,,,Du kannst mit einer Regionalbahn fahren. || Das ist billiger.,73
b1_2411,B1,reich,rich,reich,,word,,,"Wenn ich reich wäre, würde ich eine Weltreise machen.",73
b1_2412,B1,"reichen, reicht, reichte,","enough, enough, enough","reichen, reicht, reichte, 1.",,word,,hat gereicht,"Ich nehme nur eine Suppe. || Das reicht || mir. || Wie lange reicht das Papier noch? || Ich glaube, wir müssen neues bestellen.",73
b1_2413,B1,reif,ripe,reif,,word,,,Die Banane kannst du nicht essen. || Sie ist noch nicht reif.,73
b1_2414,B1,"der Reifen, -","the tire, -","der Reifen, -",der,noun,-,,Ihr Wagen braucht neue Reifen.,73
b1_2415,B1,"die Reihe, -n","the row, -n","die Reihe, -n 1.",die,noun,-n 1.,,Ich habe Karten für das Konzert. || Wir sitzen in der dritten Reihe. || Wer ist jetzt an der Reihe?,73
b1_2416,B1,"die Reihenfolge, -n","the order, -n","die Reihenfolge, -n",die,noun,-n,,Achten Sie auf die Reihenfolge der Inhaltspunkte.,74
b1_2417,B1,rein,pure,rein 1.,,word,,,"Der Pullover ist aus reiner Wolle. || Es war reiner Zufall, dass ich die Uhr wiedergefunden habe. || Das Wasser ist so rein, dass man es trinken kann.",74
b1_2418,B1,"reinigen, reinigt, reinigte,","clean, cleans, cleaned","reinigen, reinigt, reinigte,",,word,,hat gereinigt,Ich möchte diesen Anzug reinigen || lassen.,74
b1_2419,B1,"die Reinigung, -en1.","the cleaning, -en1.","die Reinigung, -en1.",die,noun,-en1.,,Die Reinigung des Büros ist nicht teuer. || Kannst du bitte die Bluse in die Reinigung bringen?,74
b1_2420,B1,der Reis,the rice,der Reis,der,noun,,,"Eine Portion Huhn mit Reis, bitte.",74
b1_2421,B1,"reisen, reist, reiste,","travel, travel, traveled","reisen, reist, reiste,",,word,,ist gereist,Ich reise gern nach Spanien.,74
b1_2422,B1,"die Reise, -n1.","the journey, -n1.","die Reise, -n1.",die,noun,-n1.,,Wir haben eine Reise nach Österreich gebucht. || Auf der Reise haben wir nette Leute kennengelernt.,74
b1_2423,B1,"das Reisebüro, -s","the travel agency, -s","das Reisebüro, -s",das,noun,-s,,Wir haben die Reise im Reisebüro gebucht.,74
b1_2424,B1,"reiten, reitet, ritt,","ride, rides, rode","reiten, reitet, ritt,",,word,,ist geritten,Möchtest du gerne reiten lernen?,74
b1_2425,B1,"die Reklame, -n","the advertisement, -n","die Reklame, -n",die,noun,-n,,Ich möchte keine Reklame im Briefkasten.,74
b1_2426,B1,"der Rekord, -e","the record, -e","der Rekord, -e",der,noun,-e,,Es gibt einen neuen Rekord im Schwimmen.,74
b1_2427,B1,relativ,relative,relativ,,word,,,"Die Wohnung ist relativ groß, aber sehr teuer.",74
b1_2428,B1,"die Religion, -en","religion, -en","die Religion, -en",die,noun,-en,,Religion ist für manche Menschen sehr wichtig.,74
b1_2429,B1,"rennen, rennt, rannte,","run, run, ran","rennen, rennt, rannte,",,word,,ist gerannt,"Ich bin sehr schnell gerannt, aber der || Bus war schon weg.",74
b1_2430,B1,"die Rente, -n (D, CH) →A,","the pension, -n (D, CH) →A","die Rente, -n (D, CH) →A,",die,noun,"-n (D, CH) →A,",,Sie ist 67 und bekommt jetzt eine gute,74
b1_2431,B1,CH: Pension,CH: Pension,CH: Pension,,noun,,,Rente.,74
b1_2432,B1,in Rente gehen/sein (D) →1.,to retire/be (D) →1.,in Rente gehen/sein (D) →1.,,preposition,,,Ich gehe Ende des Jahres in Rente.,74
b1_2433,B1,"D, A: in Pension2.","D, A: retired2.","D, A: in Pension2.",,noun,,,Mein Nachbar ist seit zehn Jahren in,74
b1_2434,B1,"gehen/sein; CH, D: pen-","go/be; CH, D: pen-","gehen/sein; CH, D: pen-",,word,,,Rente.,74
b1_2435,B1,sioniert werden/sein,to be/be sioned,sioniert werden/sein,,word,,,,74
b1_2436,B1,"der Rentner, -","the pensioner, -","der Rentner, -",der,noun,-,,Meine Großmutter arbeitet nicht mehr.,74
b1_2437,B1,"die Rentnerin, -nen","the pensioner, -nen","die Rentnerin, -nen",die,noun,-nen,,Sie ist Rentnerin.,74
b1_2438,B1,"→A: (D, CH) Pensionist","→A: (D, CH) Pensioner","→A: (D, CH) Pensionist",,other,,,,74
b1_2439,B1,"reparieren, repariert,","repair, repair","reparieren, repariert,",,word,,,Das Fahrrad kann man leider nicht,74
b1_2440,B1,"reparierte, hat repariert","repaired, has repaired","reparierte, hat repariert",,word,,,mehr reparieren.,74
b1_2441,B1,"die Reparatur, -en","the repair, -en","die Reparatur, -en",die,noun,-en,,Eine Reparatur wäre zu teuer.,74
b1_2442,B1,"die Reportage, -n","the report, -n","die Reportage, -n",die,noun,-n,,Hast du die Reportage über Afrika gesehen?,74
b1_2443,B1,"der Reporter, -","the reporter, -","der Reporter, -",der,noun,-,,Die Reporterin macht gerade ein,74
b1_2444,B1,"die Reporterin, -nen","the reporter, -nen","die Reporterin, -nen",die,noun,-nen,,Interview.,74
b1_2445,B1,"reservieren, reserviert,","reserve, reserved","reservieren, reserviert, 1.",,word,,,Dieser Tisch ist reserviert.,74
b1_2446,B1,"reservierte, hat reserviert","reserved, has reserved","reservierte, hat reserviert 2.",,word,,,Bitte reservieren Sie mir ein Doppelzimmer.,74
b1_2447,B1,"die Reservierung, -en","the reservation, -en","die Reservierung, -en",die,noun,-en,,Was kostet eine Reservierung?,74
b1_2448,B1,der Respekt,the respect,der Respekt 1.,der,noun,,,Ich habe großen Respekt vor meinem Lehrer. || Du solltest ihr mehr Respekt entgegen- bringen. || Ich habe bei der Prüfung alle Punkte erreicht! || – Respekt!,74
b1_2449,B1,"der Rest, -e","the rest, -e","der Rest, -e 1.",der,noun,-e 1.,,Hier sind 100 Euro. || Den Rest gebe ich dir später. || Es ist noch ein Rest Wein da. || Möchtest du noch?,74
b1_2450,B1,"das Restaurant, -s","the restaurant, -s","das Restaurant, -s",das,noun,-s,,Wir essen heute im Restaurant.,74
b1_2451,B1,"retten, rettet, rettete,","save, save, saved","retten, rettet, rettete,",,word,,hat gerettet,Der Arzt konnte das Kind noch retten.,74
b1_2452,B1,"das Rezept, -e","the recipe, -e","das Rezept, -e 1.",das,noun,-e 1.,,Diese Schmerztabletten gibt es nur auf Rezept. || Weißt du ein gutes Rezept für Gemüsesuppe?,74
b1_2453,B1,"die Rezeption/Reception, -","the reception/reception, -","die Rezeption/Reception, -",die,noun,-,,Geben Sie bitte den Schlüssel an der,74
b1_2454,B1,en,en,en,,verb,,,Rezeption ab.,74
b1_2455,B1,"der Richter, -","the judge, -","der Richter, -",der,noun,-,,Der Richter hat noch kein Urteil,74
b1_2456,B1,"die Richterin, -nen","the judge, -nen","die Richterin, -nen",die,noun,-nen,,gesprochen.,74
b1_2457,B1,richtig,correct,richtig 1.,,adjective,,,"Was Sie da sagen, ist richtig. || Geht Ihre Uhr richtig? || Das ist nicht die richtige Größe.",74
b1_2458,B1,"die Richtung, -en","the direction, -en","die Richtung, -en 1.",die,noun,-en 1.,,Der Zug in Richtung Köln hat Verspätung. || Wo ist der Bahnhof? || In welche Richtung muss ich fahren?,74
b1_2459,B1,"riechen, riecht, roch,","smell, smells, smelled","riechen, riecht, roch, 1.",,word,,hat gerochen,Dieses Parfüm riecht sehr gut. || Im ganzen Haus riecht es nach Farbe. || Ich bin erkältet. || Ich kann nichts riechen.,74
b1_2460,B1,riesig,gigantic,riesig 1.,,adjective,,,Die Stadt ist riesig. || Ich habe mich über das Geschenk riesig gefreut.,74
b1_2461,B1,"das Rind, -er","the beef, -er","das Rind, -er",das,noun,-er,,Ich esse nur Fleisch vom Rind.,74
b1_2462,B1,"der Ring, -e","the ring, -e","der Ring, -e",der,noun,-e,,Ich habe meinen Ring verloren.,74
b1_2463,B1,"das Risiko, Risiken","the risk, risks","das Risiko, Risiken",das,noun,Risiken,,Ich nehme keinen Kredit auf. || Das Risiko ist mir zu hoch.,75
b1_2464,B1,"der Rock, ¨-e","the skirt, ¨-e","der Rock, ¨-e",der,noun,¨-e,,Diese Bluse passt nicht zu meinem Rock.,75
b1_2465,B1,roh,raw,roh,,word,,,Du kannst das nicht essen. || Das Fleisch ist noch roh.,75
b1_2466,B1,"das (Back-)Rohr, -e (A) →","the (baking) pipe, -e (A) →","das (Back-)Rohr, -e (A) →",das,noun,,,Ich habe gerade eine Pizza gemacht.,75
b1_2467,B1,"D, CH: (Back-)Ofen","D, CH: (baking) oven","D, CH: (Back-)Ofen",,noun,,,Sie ist ganz frisch aus dem Rohr.,75
b1_2468,B1,"die Rolle, -n","the role, -n","die Rolle, -n 1.",die,noun,-n 1.,,Die Schauspielerin hat ihre Rolle sehr gut gespielt. || Geld spielt in diesem Fall keine Rolle.,75
b1_2469,B1,"der Roman, -e","the novel, -e","der Roman, -e",der,noun,-e,,Ich lese gern Romane.,75
b1_2470,B1,"die Rose, -n","the rose, -n","die Rose, -n",die,noun,-n,,Rote Rosen sind ein schönes Geschenk.,75
b1_2471,B1,"der Rucksack, ¨-e","the backpack, ¨-e","der Rucksack, ¨-e",der,noun,¨-e,,Ich brauche nicht viel. || Ich nehme nur meinen Rucksack mit.,75
b1_2472,B1,rück-,back-,rück-,,word,,,,75
b1_2473,B1,"die Rückfahrt, -en","the return journey, -en","die Rückfahrt, -en",die,noun,-en,,Auf der Rückfahrt besuche ich meine Eltern.,75
b1_2474,B1,die Rückkehr,the return,die Rückkehr,die,noun,,,Nach meiner Rückkehr haben wir ein großes Fest gefeiert.,75
b1_2475,B1,rückwärts,backward,rückwärts,,word,,,Ich bin rückwärts aus der Garage gefahren.,75
b1_2476,B1,"der Rücken, -","der Rücken, -","der Rücken, -",der,noun,-,,Mir tut der Rücken weh.,75
b1_2477,B1,"die Rücksicht, -en","the consideration, -en","die Rücksicht, -en",die,noun,-en,,Nehmen Sie bitte Rücksicht auf die anderen Gäste.,75
b1_2478,B1,"das Rüebli, - (CH) →","the carrot, - (CH) →","das Rüebli, - (CH) →",das,noun,- (CH) →,,Hasen fressen gern Rüebli.,75
b1_2479,B1,Karotte; D: Möhre,Carrot; D: Carrot,Karotte; D: Möhre,,noun,,,,75
b1_2480,B1,"rufen, ruft, rief,","calling, calling, calling","rufen, ruft, rief, 1.",,word,,hat gerufen,"Ich habe die Kinder gerufen, aber sie || haben mich nicht gehört. || Wir haben sofort einen Arzt gerufen.",75
b1_2481,B1,"die Rufnummer, -n","the phone number, -n","die Rufnummer, -n",die,noun,-n,,Wir möchten Sie gerne anrufen. || Wie ist Ihre Rufnummer?,75
b1_2482,B1,die Ruhe,the calm,die Ruhe 1.,die,noun,,,"Ruhe, bitte! || Lass mich jetzt endlich in Ruhe! || Ich brauche meine Ruhe.",75
b1_2483,B1,ruhig1.,quiet1.,ruhig1.,,word,,,Ich suche ein ruhiges Zimmer. || Nachts ist es hier in der Straße sehr ruhig. || Du kannst ruhig rauchen.,75
b1_2484,B1,rund,around,rund 1.,,word,,,Wir haben für unser Wohnzimmer einen runden Tisch gekauft. || Bis Berlin sind es noch rund 40 Kilometer.,75
b1_2485,B1,"die Runde, -n","the round, -n","die Runde, -n 1.",die,noun,-n 1.,,Ich laufe jeden Tag fünf Runden im Park. || Wir müssen über die Probleme sprechen. || Am besten mit allen in einer Runde.,75
b1_2486,B1,"die Rundfahrt, -en","the tour, -en","die Rundfahrt, -en",die,noun,-en,,Am zweiten Tag haben wir eine Rundfahrt durch den Hafen gemacht.,75
b1_2487,B1,"der Saal, Säle","the hall, halls","der Saal, Säle",der,noun,Säle,,Für unsere Familienfeier haben wir einen kleinen Saal gemietet.,75
b1_2488,B1,"die Sache, -n","the thing, -n","die Sache, -n 1.",die,noun,-n 1.,,Wir haben unsere Sachen im Hotel gelassen. || Er hat zum Geburtstag viele Sachen bekommen. || Das geht mich nichts an. || Das ist Ihre Sache.,75
b1_2489,B1,"der Sack, ¨-e","the sack, ¨-e","der Sack, ¨-e 1.",der,noun,¨-e 1.,,Ich hätte gern einen Sack Kartoffeln. || Wo soll ich die Säcke mit dem Müll hinstellen?,75
